ridelog_id,ride_id,visitor_id,employee_id,start_time,ride_duration_seconds,end_time,queue_time_seconds,satisfaction_rating
27837,42,198,236,2025-09-17 21:29:48.355026,275,2025-09-17 21:34:23.355026,2607,2
27838,29,998,335,2025-08-31 21:56:21.355034,298,2025-08-31 22:01:19.355034,528,3
27839,26,1988,203,2024-12-28 16:50:56.355042,158,2024-12-28 16:53:34.355042,3357,5
27840,6,1347,141,2025-04-05 21:11:27.355050,167,2025-04-05 21:14:14.355050,1746,4
27841,11,2070,90,2025-10-13 18:20:34.355058,113,2025-10-13 18:22:27.355058,2179,3
27842,36,1097,151,2024-11-25 13:49:15.355066,226,2024-11-25 13:53:01.355066,103,3
27843,20,1720,269,2025-05-10 10:44:10.355074,57,2025-05-10 10:45:07.355074,1431,1
27844,44,441,48,2025-03-15 12:57:22.355082,217,2025-03-15 13:00:59.355082,3576,1
27845,20,1974,50,2025-02-10 14:51:34.355090,148,2025-02-10 14:54:02.355090,2365,2
27846,27,392,109,2024-12-23 11:18:12.355098,229,2024-12-23 11:22:01.355098,307,1
27847,6,1671,78,2025-06-25 17:55:09.355106,274,2025-06-25 17:59:43.355106,1130,4
27848,33,1356,52,2025-09-12 17:58:52.355114,71,2025-09-12 18:00:03.355114,2819,2
27849,30,1,354,2025-11-21 21:32:21.355122,202,2025-11-21 21:35:43.355122,3221,1
27850,50,2486,372,2025-04-09 15:59:10.355130,73,2025-04-09 16:00:23.355130,3142,2
27851,34,908,232,2024-12-21 12:24:10.355138,66,2024-12-21 12:25:16.355138,1835,1
27852,5,2256,349,2025-07-26 18:05:26.355146,101,2025-07-26 18:07:07.355146,3156,5
27853,16,14,220,2025-10-02 21:15:47.355154,277,2025-10-02 21:20:24.355154,248,5
27854,12,1246,27,2025-06-04 21:00:09.355161,153,2025-06-04 21:02:42.355161,1204,3
27855,12,2027,166,2025-06-19 17:55:42.355169,244,2025-06-19 17:59:46.355169,464,4
27856,11,244,77,2025-06-02 14:50:48.355178,140,2025-06-02 14:53:08.355178,159,3
27857,21,1299,323,2025-08-26 14:25:32.355186,240,2025-08-26 14:29:32.355186,409,3
27858,7,1613,103,2025-04-10 20:51:40.355194,257,2025-04-10 20:55:57.355194,1668,3
27859,34,108,358,2025-10-29 17:34:02.355202,181,2025-10-29 17:37:03.355202,3373,4
27860,29,1354,197,2025-05-08 20:53:13.355210,143,2025-05-08 20:55:36.355210,1588,4
27861,6,1647,315,2025-05-29 16:50:09.355218,147,2025-05-29 16:52:36.355218,1208,3
27862,36,125,336,2025-02-01 17:52:40.355225,63,2025-02-01 17:53:43.355225,1745,5
27863,34,1117,159,2025-01-22 17:09:02.355233,284,2025-01-22 17:13:46.355233,612,5
27864,49,412,86,2025-06-01 13:05:15.355241,128,2025-06-01 13:07:23.355241,2541,2
27865,8,237,387,2025-03-30 20:54:11.355249,264,2025-03-30 20:58:35.355249,1540,5
27866,37,209,325,2025-02-18 11:39:06.355257,170,2025-02-18 11:41:56.355257,168,2
27867,10,1343,195,2025-08-26 16:05:25.355265,123,2025-08-26 16:07:28.355265,3243,4
27868,16,10,335,2025-07-02 12:07:40.355273,224,2025-07-02 12:11:24.355273,2276,5
27869,2,1956,226,2025-05-03 18:21:59.355281,56,2025-05-03 18:22:55.355281,3240,3
27870,19,959,271,2024-12-30 17:59:03.355289,55,2024-12-30 17:59:58.355289,574,2
27871,7,2338,155,2025-10-25 21:26:33.355296,204,2025-10-25 21:29:57.355296,1277,4
27872,2,1631,77,2025-07-12 10:48:43.355304,57,2025-07-12 10:49:40.355304,390,4
27873,45,1831,146,2025-10-16 21:55:27.355312,93,2025-10-16 21:57:00.355312,3217,2
27874,23,1952,10,2025-11-07 11:40:03.355320,243,2025-11-07 11:44:06.355320,2097,2
27875,31,2128,160,2025-10-23 11:09:55.355328,143,2025-10-23 11:12:18.355328,2401,1
27876,4,2454,128,2025-10-01 21:08:22.355336,255,2025-10-01 21:12:37.355336,1090,1
27877,16,2467,158,2025-02-21 21:19:50.355344,63,2025-02-21 21:20:53.355344,3481,1
27878,10,2071,223,2025-03-18 21:09:15.355352,103,2025-03-18 21:10:58.355352,446,2
27879,49,1414,313,2025-03-01 16:51:19.355360,185,2025-03-01 16:54:24.355360,2185,4
27880,21,247,174,2025-03-06 13:32:36.355368,223,2025-03-06 13:36:19.355368,3187,4
27881,28,1626,3,2024-12-04 12:48:41.355376,155,2024-12-04 12:51:16.355376,1345,2
27882,46,765,319,2025-04-29 18:58:32.355384,261,2025-04-29 19:02:53.355384,2974,1
27883,12,1980,69,2025-11-17 20:08:10.355392,61,2025-11-17 20:09:11.355392,1479,3
27884,13,1043,98,2025-06-05 09:36:06.355400,293,2025-06-05 09:40:59.355400,1444,1
27885,40,787,381,2025-08-05 14:42:58.355408,55,2025-08-05 14:43:53.355408,101,4
27886,17,1134,311,2025-03-30 20:42:35.355416,177,2025-03-30 20:45:32.355416,2277,2
27887,18,1631,58,2025-10-09 12:30:44.355431,262,2025-10-09 12:35:06.355431,119,2
27888,10,997,62,2025-07-11 11:51:52.355440,109,2025-07-11 11:53:41.355440,2037,5
27889,28,2444,7,2025-10-01 13:50:05.355448,177,2025-10-01 13:53:02.355448,952,4
27890,13,1037,207,2025-06-15 21:30:01.355456,189,2025-06-15 21:33:10.355456,1797,3
27891,34,342,275,2025-02-07 18:23:08.355464,221,2025-02-07 18:26:49.355464,1558,3
27892,49,707,374,2025-09-23 09:48:17.355476,153,2025-09-23 09:50:50.355476,1888,3
27893,6,1765,275,2025-05-02 21:00:21.355484,285,2025-05-02 21:05:06.355484,217,5
27894,12,1183,81,2025-01-10 17:37:36.355492,43,2025-01-10 17:38:19.355492,3048,5
27895,29,1357,232,2025-09-02 15:07:07.355500,75,2025-09-02 15:08:22.355500,124,1
27896,13,1047,185,2025-11-12 19:19:53.355508,252,2025-11-12 19:24:05.355508,900,3
27897,26,1021,107,2025-06-29 20:58:31.355516,56,2025-06-29 20:59:27.355516,963,3
27898,4,1741,257,2024-12-16 15:42:44.355524,120,2024-12-16 15:44:44.355524,2095,2
27899,15,1862,338,2025-09-30 20:52:18.355532,148,2025-09-30 20:54:46.355532,2736,3
27900,16,2243,280,2025-02-04 21:17:12.355540,279,2025-02-04 21:21:51.355540,564,1
27901,19,711,158,2025-06-26 09:22:03.355548,226,2025-06-26 09:25:49.355548,3400,5
27902,47,1162,190,2025-10-15 12:52:49.355556,239,2025-10-15 12:56:48.355556,1271,4
27903,26,1247,283,2025-04-26 17:06:53.355566,63,2025-04-26 17:07:56.355566,549,4
27904,32,836,323,2025-01-20 13:54:43.355574,211,2025-01-20 13:58:14.355574,3032,4
27905,6,1452,117,2024-12-21 14:29:51.355583,105,2024-12-21 14:31:36.355583,1004,1
27906,6,1874,208,2025-06-16 21:16:44.355591,284,2025-06-16 21:21:28.355591,2649,1
27907,5,1479,4,2024-12-03 14:10:14.355598,197,2024-12-03 14:13:31.355598,1721,5
27908,2,994,185,2025-06-16 14:48:32.355606,293,2025-06-16 14:53:25.355606,3531,5
27909,2,727,384,2025-01-20 16:08:37.355614,58,2025-01-20 16:09:35.355614,1560,2
27910,37,1032,385,2025-06-16 14:00:22.355622,142,2025-06-16 14:02:44.355622,2218,1
27911,3,1906,225,2025-05-22 11:17:04.355630,55,2025-05-22 11:17:59.355630,212,2
27912,6,2264,44,2025-10-05 09:33:31.355638,170,2025-10-05 09:36:21.355638,1989,4
27913,31,284,109,2024-12-30 10:20:19.355647,274,2024-12-30 10:24:53.355647,3488,4
27914,43,1517,346,2025-11-19 21:53:39.355655,167,2025-11-19 21:56:26.355655,1588,4
27915,5,439,359,2025-02-09 11:11:39.355663,38,2025-02-09 11:12:17.355663,1385,2
27916,50,1791,195,2024-12-09 19:12:18.355672,243,2024-12-09 19:16:21.355672,2611,3
27917,46,2371,4,2025-04-29 15:10:38.355680,247,2025-04-29 15:14:45.355680,320,5
27918,10,1741,133,2025-04-08 11:23:46.355687,291,2025-04-08 11:28:37.355687,1696,5
27919,27,1959,381,2025-06-27 17:14:22.355695,151,2025-06-27 17:16:53.355695,849,2
27920,24,757,221,2025-07-07 21:23:45.355709,31,2025-07-07 21:24:16.355709,3144,2
27921,22,2461,308,2025-01-19 18:20:29.355717,176,2025-01-19 18:23:25.355717,2579,3
27922,25,2265,11,2025-08-21 15:13:19.355725,86,2025-08-21 15:14:45.355725,1869,4
27923,3,677,131,2025-03-04 20:23:51.355733,217,2025-03-04 20:27:28.355733,1144,2
27924,16,1643,274,2025-06-06 19:00:03.355741,91,2025-06-06 19:01:34.355741,1818,4
27925,30,1784,286,2025-09-06 12:43:50.355749,122,2025-09-06 12:45:52.355749,2103,3
27926,48,1868,174,2025-11-09 18:46:41.355757,267,2025-11-09 18:51:08.355757,1889,5
27927,43,1875,222,2025-04-02 11:38:58.355765,211,2025-04-02 11:42:29.355765,2023,2
27928,4,853,94,2025-05-15 19:29:49.355772,295,2025-05-15 19:34:44.355772,1801,3
27929,43,1244,145,2025-02-22 11:34:25.355780,132,2025-02-22 11:36:37.355780,975,2
27930,40,1745,167,2025-05-15 10:36:32.355788,247,2025-05-15 10:40:39.355788,2710,1
27931,16,2041,80,2025-09-15 17:20:39.355796,153,2025-09-15 17:23:12.355796,2939,1
27932,40,1026,289,2025-11-12 13:02:26.355804,214,2025-11-12 13:06:00.355804,2450,5
27933,41,710,367,2025-09-20 09:36:40.355812,271,2025-09-20 09:41:11.355812,1233,4
27934,46,70,66,2025-06-21 12:51:18.355820,116,2025-06-21 12:53:14.355820,2427,2
27935,8,705,133,2025-09-27 09:58:09.355828,297,2025-09-27 10:03:06.355828,840,3
27936,24,46,164,2025-07-28 20:59:48.355836,113,2025-07-28 21:01:41.355836,913,4
27937,16,1655,259,2025-11-16 10:50:42.355843,90,2025-11-16 10:52:12.355843,1337,2
27938,27,917,360,2025-08-16 09:47:07.355851,33,2025-08-16 09:47:40.355851,2381,4
27939,2,1051,160,2025-10-20 12:08:24.355859,239,2025-10-20 12:12:23.355859,721,2
27940,20,1215,142,2025-07-24 12:38:34.355867,58,2025-07-24 12:39:32.355867,876,4
27941,20,1815,378,2025-02-15 15:32:19.355875,162,2025-02-15 15:35:01.355875,1434,2
27942,20,868,247,2025-01-25 15:27:26.355883,299,2025-01-25 15:32:25.355883,2498,4
27943,19,224,133,2025-02-26 15:30:12.355891,157,2025-02-26 15:32:49.355891,1968,1
27944,18,1082,174,2025-07-06 20:32:07.355899,181,2025-07-06 20:35:08.355899,3252,3
27945,13,813,184,2025-05-26 19:15:57.355907,42,2025-05-26 19:16:39.355907,2771,4
27946,17,721,316,2025-02-05 21:51:05.355915,91,2025-02-05 21:52:36.355915,1006,5
27947,33,925,83,2025-08-23 11:57:58.355923,109,2025-08-23 11:59:47.355923,609,4
27948,28,496,75,2025-10-14 18:00:16.355931,191,2025-10-14 18:03:27.355931,797,3
27949,5,1062,263,2025-08-18 20:58:49.355939,58,2025-08-18 20:59:47.355939,2194,3
27950,28,2106,397,2024-12-23 15:02:58.355947,298,2024-12-23 15:07:56.355947,368,2
27951,25,1371,115,2025-06-15 15:36:03.355955,166,2025-06-15 15:38:49.355955,833,5
27952,20,529,153,2025-07-10 21:15:26.355963,32,2025-07-10 21:15:58.355963,712,2
27953,21,632,112,2024-11-30 13:44:46.355971,88,2024-11-30 13:46:14.355971,2060,1
27954,13,535,140,2025-07-17 13:46:48.355979,33,2025-07-17 13:47:21.355979,2643,1
27955,6,482,31,2024-12-21 21:24:48.355987,143,2024-12-21 21:27:11.355987,3592,1
27956,29,213,220,2025-01-13 13:19:08.355995,195,2025-01-13 13:22:23.355995,2674,5
27957,42,2196,271,2024-12-28 10:45:04.356003,77,2024-12-28 10:46:21.356003,2596,5
27958,9,1120,97,2025-11-17 15:28:00.356011,105,2025-11-17 15:29:45.356011,2551,5
27959,29,460,11,2025-01-13 18:40:02.356018,130,2025-01-13 18:42:12.356018,3313,4
27960,38,2308,103,2025-05-24 12:40:55.356026,219,2025-05-24 12:44:34.356026,1951,3
27961,1,73,265,2025-11-05 12:10:26.356034,215,2025-11-05 12:14:01.356034,886,1
27962,30,331,52,2025-01-08 10:55:21.356042,233,2025-01-08 10:59:14.356042,779,3
27963,50,49,169,2025-10-07 19:35:29.356050,156,2025-10-07 19:38:05.356050,2275,3
27964,32,794,140,2025-10-03 09:16:01.356058,155,2025-10-03 09:18:36.356058,59,3
27965,23,505,83,2024-12-13 13:17:59.356066,71,2024-12-13 13:19:10.356066,1922,1
27966,39,2080,268,2025-04-19 13:48:48.356074,249,2025-04-19 13:52:57.356074,2942,2
27967,10,680,344,2025-05-03 12:34:36.356082,140,2025-05-03 12:36:56.356082,1986,2
27968,44,2085,73,2025-02-11 18:09:09.356090,270,2025-02-11 18:13:39.356090,697,4
27969,21,1203,140,2025-03-05 13:02:04.356098,247,2025-03-05 13:06:11.356098,1403,4
27970,26,57,109,2025-06-20 20:16:47.356106,88,2025-06-20 20:18:15.356106,668,2
27971,15,336,37,2025-01-06 18:54:31.356114,180,2025-01-06 18:57:31.356114,725,2
27972,17,584,133,2025-02-05 09:44:41.356122,73,2025-02-05 09:45:54.356122,2570,1
27973,35,2243,9,2024-12-23 14:40:31.356130,134,2024-12-23 14:42:45.356130,2525,1
27974,25,3,185,2024-12-31 12:20:32.356139,259,2024-12-31 12:24:51.356139,1895,3
27975,15,2250,243,2025-10-24 14:17:07.356147,160,2025-10-24 14:19:47.356147,752,2
27976,33,1932,148,2025-04-18 12:06:32.356155,104,2025-04-18 12:08:16.356155,2002,2
27977,11,207,70,2025-01-20 20:10:57.356162,115,2025-01-20 20:12:52.356162,2537,5
27978,24,1135,232,2025-04-11 14:02:48.356171,300,2025-04-11 14:07:48.356171,3328,4
27979,6,907,370,2025-11-24 15:42:43.356179,91,2025-11-24 15:44:14.356179,1660,3
27980,28,1932,382,2025-02-08 11:06:21.356186,189,2025-02-08 11:09:30.356186,1577,4
27981,29,2002,397,2025-08-19 18:41:01.356195,221,2025-08-19 18:44:42.356195,2647,5
27982,48,1305,336,2024-12-10 09:20:58.356203,288,2024-12-10 09:25:46.356203,1669,5
27983,21,1250,133,2025-11-12 20:26:45.356211,231,2025-11-12 20:30:36.356211,1577,5
27984,12,1562,118,2025-03-22 20:45:18.356219,277,2025-03-22 20:49:55.356219,1907,3
27985,22,2264,171,2025-03-12 19:48:07.356227,243,2025-03-12 19:52:10.356227,247,5
27986,27,2270,337,2025-04-10 18:53:48.356235,267,2025-04-10 18:58:15.356235,1547,5
27987,21,1585,182,2025-02-22 20:36:03.356243,282,2025-02-22 20:40:45.356243,2852,2
27988,15,1364,318,2025-08-13 19:40:14.356253,72,2025-08-13 19:41:26.356253,3016,2
27989,18,1596,266,2025-11-08 12:56:37.356261,94,2025-11-08 12:58:11.356261,1120,2
27990,10,874,158,2025-07-27 16:22:49.356269,112,2025-07-27 16:24:41.356269,272,5
27991,22,754,263,2024-12-31 19:53:47.356277,57,2024-12-31 19:54:44.356277,3009,5
27992,44,446,185,2025-03-08 10:49:13.356285,79,2025-03-08 10:50:32.356285,2008,1
27993,20,2427,139,2024-11-30 09:44:06.356293,198,2024-11-30 09:47:24.356293,646,3
27994,19,395,200,2025-09-16 10:29:01.356301,61,2025-09-16 10:30:02.356301,2825,4
27995,28,1380,307,2025-01-16 18:45:18.356308,94,2025-01-16 18:46:52.356308,317,2
27996,37,2000,64,2025-07-02 18:20:56.356317,95,2025-07-02 18:22:31.356317,460,3
27997,50,643,229,2025-04-02 10:34:04.356325,142,2025-04-02 10:36:26.356325,1700,4
27998,44,2489,31,2025-08-11 13:07:03.356333,188,2025-08-11 13:10:11.356333,3089,1
27999,1,214,112,2025-08-22 18:01:27.356340,175,2025-08-22 18:04:22.356340,588,3
28000,34,128,1,2025-09-25 15:36:06.356349,174,2025-09-25 15:39:00.356349,1735,1
28001,35,512,89,2024-11-26 17:48:59.356357,141,2024-11-26 17:51:20.356357,1242,4
28002,26,1643,348,2025-06-07 12:26:04.356365,293,2025-06-07 12:30:57.356365,109,3
28003,30,1477,215,2025-10-26 15:31:01.356373,295,2025-10-26 15:35:56.356373,3024,2
28004,12,706,307,2025-03-30 15:55:37.356381,217,2025-03-30 15:59:14.356381,2517,5
28005,14,1069,349,2025-05-15 16:00:11.356389,84,2025-05-15 16:01:35.356389,2327,5
28006,39,2105,202,2025-06-11 20:33:39.356397,89,2025-06-11 20:35:08.356397,2113,4
28007,4,386,46,2025-09-23 11:30:51.356404,264,2025-09-23 11:35:15.356404,1480,1
28008,12,1207,269,2025-10-02 16:30:15.356412,109,2025-10-02 16:32:04.356412,2228,3
28009,24,1811,336,2025-09-05 15:34:41.356421,268,2025-09-05 15:39:09.356421,3472,4
28010,40,1341,379,2025-06-10 20:56:41.356437,268,2025-06-10 21:01:09.356437,2218,5
28011,31,1432,371,2025-03-16 17:48:55.356446,141,2025-03-16 17:51:16.356446,74,4
28012,1,1955,76,2025-10-19 09:50:22.356454,34,2025-10-19 09:50:56.356454,1765,1
28013,37,1055,240,2025-09-20 17:37:18.356462,246,2025-09-20 17:41:24.356462,1487,5
28014,1,1515,113,2025-10-23 15:52:42.356474,272,2025-10-23 15:57:14.356474,1665,5
28015,15,940,207,2024-12-06 17:51:27.356482,105,2024-12-06 17:53:12.356482,3315,3
28016,13,1873,295,2025-07-28 10:32:22.356490,193,2025-07-28 10:35:35.356490,3516,4
28017,29,2444,275,2025-05-18 11:42:20.356498,273,2025-05-18 11:46:53.356498,2499,4
28018,45,419,213,2025-04-26 16:24:45.356506,266,2025-04-26 16:29:11.356506,140,3
28019,4,1397,317,2025-03-21 17:28:39.356514,112,2025-03-21 17:30:31.356514,3473,3
28020,15,1177,96,2024-12-21 09:20:57.356522,53,2024-12-21 09:21:50.356522,3042,5
28021,44,1677,389,2025-06-24 10:58:05.356530,104,2025-06-24 10:59:49.356530,2492,2
28022,40,1322,57,2025-04-22 19:47:24.356538,223,2025-04-22 19:51:07.356538,1875,2
28023,48,269,47,2025-01-23 10:05:58.356546,171,2025-01-23 10:08:49.356546,2278,1
28024,12,2379,335,2025-05-25 12:18:01.356554,69,2025-05-25 12:19:10.356554,549,1
28025,25,1196,160,2025-01-02 14:09:49.356562,268,2025-01-02 14:14:17.356562,2345,3
28026,27,1486,1,2025-06-22 11:27:53.356570,281,2025-06-22 11:32:34.356570,3042,4
28027,6,291,207,2025-01-20 21:39:26.356579,135,2025-01-20 21:41:41.356579,3028,2
28028,23,815,35,2024-12-21 18:50:27.356587,107,2024-12-21 18:52:14.356587,3133,3
28029,15,235,212,2025-02-06 16:26:33.356595,267,2025-02-06 16:31:00.356595,3583,5
28030,39,1443,159,2025-04-20 18:50:36.356603,158,2025-04-20 18:53:14.356603,439,5
28031,5,306,303,2025-11-19 09:29:35.356611,52,2025-11-19 09:30:27.356611,1947,2
28032,23,1512,24,2025-08-27 17:51:59.356619,286,2025-08-27 17:56:45.356619,2473,5
28033,15,87,40,2025-09-25 15:52:00.356626,73,2025-09-25 15:53:13.356626,1150,4
28034,25,1357,330,2025-07-14 10:48:15.356634,204,2025-07-14 10:51:39.356634,3494,2
28035,30,710,334,2025-03-16 18:55:45.356642,57,2025-03-16 18:56:42.356642,1303,2
28036,44,733,249,2024-12-31 15:17:42.356650,156,2024-12-31 15:20:18.356650,1182,1
28037,43,1322,382,2025-11-03 13:58:36.356658,151,2025-11-03 14:01:07.356658,172,3
28038,4,1825,192,2025-03-23 09:13:35.356666,116,2025-03-23 09:15:31.356666,2559,2
28039,13,1960,93,2025-07-27 13:06:00.356674,57,2025-07-27 13:06:57.356674,1856,1
28040,50,417,201,2025-07-25 10:56:06.356682,177,2025-07-25 10:59:03.356682,2168,3
28041,40,1278,120,2025-10-18 14:22:31.356690,209,2025-10-18 14:26:00.356690,37,1
28042,39,952,244,2025-01-02 16:03:04.356698,46,2025-01-02 16:03:50.356698,1571,3
28043,23,1787,138,2025-02-22 12:00:59.356706,221,2025-02-22 12:04:40.356706,1459,1
28044,16,2416,256,2024-12-08 19:30:32.356714,162,2024-12-08 19:33:14.356714,2836,4
28045,35,2181,117,2025-06-21 18:58:01.356724,217,2025-06-21 19:01:38.356724,3078,4
28046,16,2110,2,2025-03-11 11:48:16.356732,214,2025-03-11 11:51:50.356732,1681,3
28047,48,1640,279,2025-05-31 15:00:43.356740,226,2025-05-31 15:04:29.356740,1477,2
28048,7,452,338,2024-11-28 18:18:58.356748,79,2024-11-28 18:20:17.356748,961,5
28049,45,1102,193,2025-07-29 11:01:07.356756,158,2025-07-29 11:03:45.356756,2764,2
28050,13,2153,395,2025-08-16 09:09:50.356764,42,2025-08-16 09:10:32.356764,3178,3
28051,50,2442,357,2025-09-20 12:36:49.356772,164,2025-09-20 12:39:33.356772,2920,5
28052,29,1139,381,2025-01-01 12:41:22.356780,252,2025-01-01 12:45:34.356780,3050,5
28053,39,1686,353,2025-07-09 09:15:23.356788,189,2025-07-09 09:18:32.356788,2321,1
28054,20,598,63,2025-04-08 10:14:54.356796,223,2025-04-08 10:18:37.356796,228,2
28055,50,1564,36,2025-08-15 21:35:16.356803,268,2025-08-15 21:39:44.356803,906,3
28056,29,48,345,2025-07-19 16:10:40.356812,194,2025-07-19 16:13:54.356812,1436,2
28057,18,188,279,2025-03-30 17:04:08.356819,97,2025-03-30 17:05:45.356819,1377,1
28058,22,1620,63,2025-09-29 18:24:58.356827,283,2025-09-29 18:29:41.356827,2829,1
28059,36,1599,214,2024-12-27 20:52:20.356835,234,2024-12-27 20:56:14.356835,2644,2
28060,41,791,33,2025-01-01 21:44:30.356843,221,2025-01-01 21:48:11.356843,385,1
28061,48,2274,175,2025-07-29 14:58:05.356851,289,2025-07-29 15:02:54.356851,1252,4
28062,36,924,19,2025-06-13 19:18:36.356859,265,2025-06-13 19:23:01.356859,835,5
28063,8,1782,279,2025-05-14 09:43:24.356868,83,2025-05-14 09:44:47.356868,852,5
28064,3,1230,110,2025-04-17 09:28:45.356876,269,2025-04-17 09:33:14.356876,3454,5
28065,29,628,86,2025-04-16 15:17:31.356884,46,2025-04-16 15:18:17.356884,3048,5
28066,9,1001,4,2025-10-09 11:17:13.356892,237,2025-10-09 11:21:10.356892,1401,4
28067,8,1241,97,2025-06-29 20:47:25.356900,204,2025-06-29 20:50:49.356900,813,2
28068,30,456,84,2024-12-31 17:14:16.356908,248,2024-12-31 17:18:24.356908,1994,2
28069,12,982,242,2025-02-28 14:18:37.356916,42,2025-02-28 14:19:19.356916,2869,3
28070,46,1767,128,2025-04-05 14:06:43.356924,248,2025-04-05 14:10:51.356924,3537,5
28071,28,1523,96,2025-06-09 16:38:33.356931,52,2025-06-09 16:39:25.356931,1846,5
28072,42,2286,181,2025-11-03 09:20:53.356940,289,2025-11-03 09:25:42.356940,375,5
28073,49,1331,112,2025-03-09 12:09:27.356950,128,2025-03-09 12:11:35.356950,1331,4
28074,43,1614,399,2024-12-31 18:30:40.356958,104,2024-12-31 18:32:24.356958,1901,2
28075,10,2202,121,2025-07-26 15:03:27.356966,233,2025-07-26 15:07:20.356966,240,5
28076,13,1121,273,2025-07-29 20:57:03.356974,297,2025-07-29 21:02:00.356974,1870,1
28077,2,652,25,2025-10-19 16:53:57.356982,101,2025-10-19 16:55:38.356982,851,1
28078,1,1117,14,2025-01-18 17:40:09.356990,94,2025-01-18 17:41:43.356990,1256,3
28079,22,652,110,2025-10-09 20:02:39.356998,100,2025-10-09 20:04:19.356998,3165,2
28080,33,1053,306,2025-06-05 18:11:31.357006,72,2025-06-05 18:12:43.357006,1054,1
28081,16,873,30,2025-02-14 12:56:45.357013,68,2025-02-14 12:57:53.357013,3328,3
28082,42,1085,22,2025-07-28 11:34:21.357022,171,2025-07-28 11:37:12.357022,747,1
28083,29,2089,339,2025-01-09 20:44:24.357030,265,2025-01-09 20:48:49.357030,138,2
28084,10,1838,102,2025-02-10 12:57:16.357038,65,2025-02-10 12:58:21.357038,146,1
28085,39,1694,260,2025-06-15 10:04:27.357046,191,2025-06-15 10:07:38.357046,2458,3
28086,7,2343,72,2024-12-03 10:44:03.357054,182,2024-12-03 10:47:05.357054,2257,1
28087,1,1320,301,2025-05-12 14:05:20.357062,53,2025-05-12 14:06:13.357062,615,3
28088,26,1203,116,2024-12-25 10:13:32.357070,137,2024-12-25 10:15:49.357070,3488,3
28089,45,2306,256,2025-09-09 21:10:10.357078,36,2025-09-09 21:10:46.357078,1977,5
28090,5,1473,330,2025-04-26 11:39:49.357086,182,2025-04-26 11:42:51.357086,2855,5
28091,35,1020,114,2025-08-16 15:48:21.357094,122,2025-08-16 15:50:23.357094,1223,4
28092,13,1288,28,2025-03-08 17:14:52.357102,191,2025-03-08 17:18:03.357102,823,2
28093,27,2335,182,2025-07-07 20:56:39.357109,154,2025-07-07 20:59:13.357109,2355,4
28094,12,1575,186,2025-01-14 15:54:03.357118,291,2025-01-14 15:58:54.357118,60,3
28095,30,1212,341,2025-06-08 11:02:46.357125,42,2025-06-08 11:03:28.357125,1725,1
28096,50,2290,321,2025-06-23 17:34:09.357133,279,2025-06-23 17:38:48.357133,1217,3
28097,32,1619,251,2025-06-15 11:24:52.357141,197,2025-06-15 11:28:09.357141,3300,5
28098,31,2253,182,2024-12-12 16:43:38.357149,170,2024-12-12 16:46:28.357149,2149,5
28099,5,656,354,2025-10-16 20:12:51.357157,135,2025-10-16 20:15:06.357157,524,1
28100,37,2327,395,2025-03-11 17:23:05.357165,266,2025-03-11 17:27:31.357165,2874,2
